"A-8"|Yes|"77519037"|"126600783"
"A-4"|Yes|"77519052"|"126600801"
"A-6"|No |"77519052"|"126600802"
"A-2-6"|No |"77518516"|"126599934"
"A-6"|Yes|"77518516"|"126599935"
"A-7-6"|No |"77518516"|"126599936"
"A-2-4"|No |"77518660"|"126600180"
"A-1-b"|Yes|"77518660"|"126600179"
"A-8"|Yes|"77519011"|"126600746"
"A-2-6"|No |"77519148"|"126600956"
"A-6"|Yes|"77519148"|"126600957"
"A-2-4"|Yes|"77519063"|"126600815"
"A-4"|Yes|"77519185"|"126601016"
"A-2-4"|Yes|"77518568"|"126600038"
"A-4"|No |"77518568"|"126600039"
"A-4"|No |"77518916"|"126600590"
"A-5"|Yes|"77518916"|"126600591"
"A-6"|Yes|"77518959"|"126600668"
"A-7-6"|No |"77518959"|"126600669"
"A-2-4"|No |"77519144"|"126600947"
"A-4"|Yes|"77519144"|"126600948"
"A-6"|Yes|"77518747"|"126600296"
"A-7-6"|No |"77518747"|"126600297"
"A-2-4"|Yes|"77519173"|"126600998"
"A-4"|No |"77519173"|"126600999"
"A-7-6"|Yes|"77518860"|"126600496"
"A-2-4"|No |"77519337"|"126601245"
"A-4"|Yes|"77519337"|"126601246"
"A-4"|Yes|"77518590"|"126600074"
"A-2-4"|Yes|"77518834"|"126600446"
"A-1-b"|No |"77518834"|"126600445"
"A-4"|No |"77518834"|"126600447"
"A-6"|Yes|"77519015"|"126600752"
"A-7-6"|No |"77519015"|"126600753"
"A-4"|Yes|"77518662"|"126600181"
"A-6"|No |"77518662"|"126600182"
"A-2-4"|Yes|"77518555"|"126600016"
"A-4"|No |"77518555"|"126600017"
"A-7-6"|Yes|"77518820"|"126600423"
"A-4"|Yes|"77519210"|"126601051"
"A-8"|Yes|"77518735"|"126600277"
"A-6"|Yes|"77519137"|"126600932"
"A-2-4"|Yes|"77519004"|"126600736"
"A-4"|No |"77519004"|"126600737"
"A-2-4"|Yes|"77518912"|"126600587"
"A-4"|No |"77518912"|"126600588"
"A-6"|No |"77518912"|"126600589"
"A-2-4"|Yes|"77518967"|"126600679"
"A-4"|No |"77518485"|"126599885"
"A-6"|Yes|"77518485"|"126599886"
"A-2-4"|No |"77519211"|"126601052"
"A-4"|Yes|"77519211"|"126601053"
"A-8"|Yes|"77518736"|"126600278"
"A-2-4"|No |"77518566"|"126600036"
"A-4"|Yes|"77518566"|"126600037"
"A-4"|Yes|"77518934"|"126600626"
"A-7-6"|Yes|"77518694"|"126600222"
"A-6"|Yes|"77519074"|"126600827"
"A-4"|Yes|"77518808"|"126600405"
"A-2-4"|No |"77519174"|"126601000"
"A-4"|Yes|"77519174"|"126601001"
"A-4"|Yes|"77519147"|"126600954"
"A-5"|No |"77519147"|"126600955"
"A-2-4"|Yes|"77518652"|"126600172"
"A-4"|No |"77518652"|"126600173"
"A-5"|No |"77518652"|"126600174"
"A-4"|Yes|"77519199"|"126601036"
"A-7-5"|Yes|"77518588"|"126600072"
"A-7-5"|Yes|"77518819"|"126600421"
"A-7-6"|No |"77518819"|"126600422"
"A-2-4"|No |"77519236"|"126601083"
"A-4"|Yes|"77519236"|"126601084"
"A-6"|Yes|"77518810"|"126600406"
"A-7-6"|No |"77518810"|"126600407"
"A-4"|Yes|"77518798"|"126600387"
"A-6"|No |"77518798"|"126600388"
"A-4"|Yes|"77518704"|"126600238"
"A-6"|No |"77518704"|"126600239"
"A-4"|Yes|"77518579"|"126600059"
"A-2-4"|Yes|"77518945"|"126600648"
"A-4"|No |"77518945"|"126600646"
"A-5"|No |"77518945"|"126600647"
"A-8"|Yes|"77518726"|"126600270"
"A-2-4"|No |"77519026"|"126600767"
"A-4"|Yes|"77519026"|"126600768"
"A-2-4"|Yes|"77518641"|"126600156"
"A-4"|No |"77518641"|"126600157"
"A-5"|No |"77518641"|"126600158"
"A-2-4"|No |"77519152"|"126600965"
"A-4"|Yes|"77519152"|"126600966"
"A-4"|No |"77518683"|"126600206"
"A-5"|Yes|"77518683"|"126600207"
"A-7-5"|No |"77518683"|"126600208"
"A-2-4"|No |"77518923"|"126600609"
"A-1-b"|No |"77518923"|"126600608"
"A-4"|Yes|"77518923"|"126600610"
"A-2-4"|Yes|"77518610"|"126600095"
"A-4"|No |"77518610"|"126600096"
"A-2-4"|Yes|"77519200"|"126601038"
"A-4"|No |"77519200"|"126601037"
"A-6"|Yes|"77519100"|"126600875"
"A-7-6"|No |"77519100"|"126600876"
"A-6"|No |"77518871"|"126600516"
"A-7-6"|Yes|"77518871"|"126600517"
"A-6"|Yes|"77518993"|"126600721"
"A-7-6"|No |"77518993"|"126600722"
"A-2-4"|Yes|"77519048"|"126600797"
"A-6"|No |"77519048"|"126600796"
"A-4"|Yes|"77518956"|"126600664"
"A-4"|Yes|"77519030"|"126600774"
"A-2-4"|Yes|"77519267"|"126601141"
"A-4"|No |"77519267"|"126601142"
"A-6"|Yes|"77518507"|"126599921"
"A-7-6"|No |"77518507"|"126599920"
"A-5"|No |"77518875"|"126600525"
"A-7-5"|Yes|"77518875"|"126600526"
"A-2-6"|Yes|"77518621"|"126600118"
"A-2-4"|No |"77518621"|"126600119"
"A-2-4"|No |"77518849"|"126600465"
"A-4"|No |"77518849"|"126600467"
"A-5"|Yes|"77518849"|"126600466"
"A-6"|Yes|"77518538"|"126599978"
"A-2-4"|Yes|"77519237"|"126601085"
"A-4"|No |"77519237"|"126601086"
"A-1-b"|Yes|"77518535"|"126599972"
"A-1-a"|No |"77518535"|"126599973"
"A-2-4"|No |"77518886"|"126600548"
"A-4"|Yes|"77518886"|"126600547"
"A-2-4"|No |"77518897"|"126600564"
"A-1-b"|No |"77518897"|"126600563"
