13989|"588573"|"1672085"|"35354542"
7407|"588566"|"1672087"|"35353627"
7407|"588567"|"1672087"|"35353768"
7407|"588568"|"1672087"|"35353909"
7407|"588569"|"1672087"|"35354050"
7407|"588570"|"1672087"|"35354191"
|"588571"|"1672087"|"35354258"
7407|"588572"|"1672087"|"35354399"
7407|"588573"|"1672087"|"35354540"
731|"588566"|"1672088"|"35353630"
731|"588567"|"1672088"|"35353771"
731|"588568"|"1672088"|"35353912"
731|"588569"|"1672088"|"35354053"
731|"588570"|"1672088"|"35354194"
|"588571"|"1672088"|"35354261"
731|"588572"|"1672088"|"35354402"
731|"588573"|"1672088"|"35354543"
2759|"588566"|"1672089"|"35353628"
2759|"588567"|"1672089"|"35353769"
2759|"588568"|"1672089"|"35353910"
2759|"588569"|"1672089"|"35354051"
2759|"588570"|"1672089"|"35354192"
|"588571"|"1672089"|"35354259"
2759|"588572"|"1672089"|"35354400"
2759|"588573"|"1672089"|"35354541"
712|"588566"|"1672090"|"35353550"
712|"588567"|"1672090"|"35353691"
712|"588568"|"1672090"|"35353832"
712|"588569"|"1672090"|"35353973"
712|"588570"|"1672090"|"35354114"
|"588571"|"1672090"|"35354219"
712|"588572"|"1672090"|"35354322"
712|"588573"|"1672090"|"35354463"
855|"588566"|"1672091"|"35353592"
855|"588567"|"1672091"|"35353733"
855|"588568"|"1672091"|"35353874"
855|"588569"|"1672091"|"35354015"
855|"588570"|"1672091"|"35354156"
|"588571"|"1672091"|"35354242"
855|"588572"|"1672091"|"35354364"
855|"588573"|"1672091"|"35354505"
2888|"588566"|"1672092"|"35353549"
2888|"588567"|"1672092"|"35353690"
2888|"588568"|"1672092"|"35353831"
2888|"588569"|"1672092"|"35353972"
2888|"588570"|"1672092"|"35354113"
|"588571"|"1672092"|"35354218"
2888|"588572"|"1672092"|"35354321"
2888|"588573"|"1672092"|"35354462"
963|"588566"|"1672093"|"35353551"
963|"588567"|"1672093"|"35353692"
963|"588568"|"1672093"|"35353833"
963|"588569"|"1672093"|"35353974"
963|"588570"|"1672093"|"35354115"
|"588571"|"1672093"|"35354220"
963|"588572"|"1672093"|"35354323"
963|"588573"|"1672093"|"35354464"
3073|"588566"|"1672094"|"35353552"
3073|"588567"|"1672094"|"35353693"
3073|"588568"|"1672094"|"35353834"
3073|"588569"|"1672094"|"35353975"
3073|"588570"|"1672094"|"35354116"
|"588571"|"1672094"|"35354221"
3073|"588572"|"1672094"|"35354324"
3073|"588573"|"1672094"|"35354465"
17670|"588566"|"1672095"|"35353553"
17670|"588567"|"1672095"|"35353694"
17670|"588568"|"1672095"|"35353835"
17670|"588569"|"1672095"|"35353976"
17670|"588570"|"1672095"|"35354117"
|"588571"|"1672095"|"35354222"
17670|"588572"|"1672095"|"35354325"
17670|"588573"|"1672095"|"35354466"
19593|"588566"|"1672096"|"35353554"
19593|"588567"|"1672096"|"35353695"
19593|"588568"|"1672096"|"35353836"
19593|"588569"|"1672096"|"35353977"
19593|"588570"|"1672096"|"35354118"
|"588571"|"1672096"|"35354223"
19593|"588572"|"1672096"|"35354326"
19593|"588573"|"1672096"|"35354467"
202|"588566"|"1672097"|"35353555"
202|"588567"|"1672097"|"35353696"
202|"588568"|"1672097"|"35353837"
202|"588569"|"1672097"|"35353978"
202|"588570"|"1672097"|"35354119"
202|"588572"|"1672097"|"35354327"
202|"588573"|"1672097"|"35354468"
305|"588566"|"1672098"|"35353562"
305|"588567"|"1672098"|"35353703"
305|"588568"|"1672098"|"35353844"
305|"588569"|"1672098"|"35353985"
305|"588570"|"1672098"|"35354126"
305|"588572"|"1672098"|"35354334"
305|"588573"|"1672098"|"35354475"
421|"588566"|"1672099"|"35353556"
421|"588567"|"1672099"|"35353697"
421|"588568"|"1672099"|"35353838"
421|"588569"|"1672099"|"35353979"
421|"588570"|"1672099"|"35354120"
421|"588572"|"1672099"|"35354328"
421|"588573"|"1672099"|"35354469"
984|"588566"|"1672100"|"35353563"
984|"588567"|"1672100"|"35353704"
984|"588568"|"1672100"|"35353845"
984|"588569"|"1672100"|"35353986"
984|"588570"|"1672100"|"35354127"
984|"588572"|"1672100"|"35354335"
984|"588573"|"1672100"|"35354476"
579|"588566"|"1672102"|"35353564"
579|"588567"|"1672102"|"35353705"
579|"588568"|"1672102"|"35353846"
579|"588569"|"1672102"|"35353987"
579|"588570"|"1672102"|"35354128"
579|"588572"|"1672102"|"35354336"
579|"588573"|"1672102"|"35354477"
28|"588566"|"1672106"|"35353565"
28|"588567"|"1672106"|"35353706"
28|"588568"|"1672106"|"35353847"
28|"588569"|"1672106"|"35353988"
28|"588570"|"1672106"|"35354129"
28|"588572"|"1672106"|"35354337"
28|"588573"|"1672106"|"35354478"
3229|"588566"|"1672107"|"35353557"
3229|"588567"|"1672107"|"35353698"
3229|"588568"|"1672107"|"35353839"
3229|"588569"|"1672107"|"35353980"
3229|"588570"|"1672107"|"35354121"
|"588571"|"1672107"|"35354224"
3229|"588572"|"1672107"|"35354329"
3229|"588573"|"1672107"|"35354470"
1697|"588566"|"1672108"|"35353558"
1697|"588567"|"1672108"|"35353699"
1697|"588568"|"1672108"|"35353840"
1697|"588569"|"1672108"|"35353981"
1697|"588570"|"1672108"|"35354122"
|"588571"|"1672108"|"35354225"
1697|"588572"|"1672108"|"35354330"
1697|"588573"|"1672108"|"35354471"
8876|"588566"|"1672109"|"35353598"
8876|"588567"|"1672109"|"35353739"
8876|"588568"|"1672109"|"35353880"
8876|"588569"|"1672109"|"35354021"
8876|"588570"|"1672109"|"35354162"
|"588571"|"1672109"|"35354245"
8876|"588572"|"1672109"|"35354370"
8876|"588573"|"1672109"|"35354511"
251|"588566"|"1672190"|"35353593"
251|"588567"|"1672190"|"35353734"
251|"588568"|"1672190"|"35353875"
251|"588569"|"1672190"|"35354016"
251|"588570"|"1672190"|"35354157"
|"588571"|"1672190"|"35354243"
251|"588572"|"1672190"|"35354365"
251|"588573"|"1672190"|"35354506"
1585|"588566"|"1672191"|"35353594"
1585|"588567"|"1672191"|"35353735"
1585|"588568"|"1672191"|"35353876"
1585|"588569"|"1672191"|"35354017"
1585|"588570"|"1672191"|"35354158"
|"588571"|"1672191"|"35354244"
1585|"588572"|"1672191"|"35354366"
1585|"588573"|"1672191"|"35354507"
5087|"588566"|"1672192"|"35353599"
5087|"588567"|"1672192"|"35353740"
5087|"588568"|"1672192"|"35353881"
5087|"588569"|"1672192"|"35354022"
5087|"588570"|"1672192"|"35354163"
|"588571"|"1672192"|"35354246"
5087|"588572"|"1672192"|"35354371"
5087|"588573"|"1672192"|"35354512"
758|"588566"|"1672194"|"35353600"
758|"588567"|"1672194"|"35353741"
758|"588568"|"1672194"|"35353882"
758|"588569"|"1672194"|"35354023"
758|"588570"|"1672194"|"35354164"
758|"588572"|"1672194"|"35354372"
758|"588573"|"1672194"|"35354513"
956|"588566"|"1672195"|"35353601"
956|"588567"|"1672195"|"35353742"
956|"588568"|"1672195"|"35353883"
956|"588569"|"1672195"|"35354024"
956|"588570"|"1672195"|"35354165"
956|"588572"|"1672195"|"35354373"
956|"588573"|"1672195"|"35354514"
121|"588566"|"1672196"|"35353566"
121|"588567"|"1672196"|"35353707"
121|"588568"|"1672196"|"35353848"
121|"588569"|"1672196"|"35353989"
121|"588570"|"1672196"|"35354130"
121|"588572"|"1672196"|"35354338"
121|"588573"|"1672196"|"35354479"
188|"588566"|"1672197"|"35353602"
188|"588567"|"1672197"|"35353743"
188|"588568"|"1672197"|"35353884"
188|"588569"|"1672197"|"35354025"
188|"588570"|"1672197"|"35354166"
188|"588572"|"1672197"|"35354374"
188|"588573"|"1672197"|"35354515"
120|"588566"|"1672198"|"35353595"
120|"588567"|"1672198"|"35353736"
120|"588568"|"1672198"|"35353877"
120|"588569"|"1672198"|"35354018"
120|"588570"|"1672198"|"35354159"
120|"588572"|"1672198"|"35354367"
120|"588573"|"1672198"|"35354508"
4695|"588566"|"1672199"|"35353567"
4695|"588567"|"1672199"|"35353708"
4695|"588568"|"1672199"|"35353849"
4695|"588569"|"1672199"|"35353990"
4695|"588570"|"1672199"|"35354131"
|"588571"|"1672199"|"35354227"
4695|"588572"|"1672199"|"35354339"
4695|"588573"|"1672199"|"35354480"
2042|"588566"|"1672200"|"35353604"
2042|"588567"|"1672200"|"35353745"
2042|"588568"|"1672200"|"35353886"
2042|"588569"|"1672200"|"35354027"
2042|"588570"|"1672200"|"35354168"
2042|"588572"|"1672200"|"35354376"
2042|"588573"|"1672200"|"35354517"
2890|"588566"|"1672201"|"35353568"
2890|"588567"|"1672201"|"35353709"
2890|"588568"|"1672201"|"35353850"
2890|"588569"|"1672201"|"35353991"
2890|"588570"|"1672201"|"35354132"
2890|"588572"|"1672201"|"35354340"
2890|"588573"|"1672201"|"35354481"
560|"588566"|"1672202"|"35353569"
560|"588567"|"1672202"|"35353710"
560|"588568"|"1672202"|"35353851"
560|"588569"|"1672202"|"35353992"
560|"588570"|"1672202"|"35354133"
560|"588572"|"1672202"|"35354341"
560|"588573"|"1672202"|"35354482"
904|"588566"|"1672203"|"35353605"
904|"588567"|"1672203"|"35353746"
904|"588568"|"1672203"|"35353887"
904|"588569"|"1672203"|"35354028"
904|"588570"|"1672203"|"35354169"
904|"588572"|"1672203"|"35354377"
904|"588573"|"1672203"|"35354518"
2963|"588566"|"1672204"|"35353603"
2963|"588567"|"1672204"|"35353744"
2963|"588568"|"1672204"|"35353885"
2963|"588569"|"1672204"|"35354026"
2963|"588570"|"1672204"|"35354167"
|"588571"|"1672204"|"35354247"
2963|"588572"|"1672204"|"35354375"
2963|"588573"|"1672204"|"35354516"
119|"588566"|"1672205"|"35353570"
119|"588567"|"1672205"|"35353711"
119|"588568"|"1672205"|"35353852"
119|"588569"|"1672205"|"35353993"
119|"588570"|"1672205"|"35354134"
|"588571"|"1672205"|"35354228"
119|"588572"|"1672205"|"35354342"
119|"588573"|"1672205"|"35354483"
667|"588566"|"1672206"|"35353606"
667|"588567"|"1672206"|"35353747"
667|"588568"|"1672206"|"35353888"
667|"588569"|"1672206"|"35354029"
667|"588570"|"1672206"|"35354170"
|"588571"|"1672206"|"35354248"
667|"588572"|"1672206"|"35354378"
667|"588573"|"1672206"|"35354519"
26|"588566"|"1672207"|"35353571"
26|"588567"|"1672207"|"35353712"
26|"588568"|"1672207"|"35353853"
26|"588569"|"1672207"|"35353994"
26|"588570"|"1672207"|"35354135"
26|"588572"|"1672207"|"35354343"
26|"588573"|"1672207"|"35354484"
333|"588566"|"1672211"|"35353572"
333|"588567"|"1672211"|"35353713"
333|"588568"|"1672211"|"35353854"
333|"588569"|"1672211"|"35353995"
333|"588570"|"1672211"|"35354136"
|"588571"|"1672211"|"35354229"
333|"588572"|"1672211"|"35354344"
333|"588573"|"1672211"|"35354485"
668|"588566"|"1672212"|"35353573"
668|"588567"|"1672212"|"35353714"
668|"588568"|"1672212"|"35353855"
668|"588569"|"1672212"|"35353996"
668|"588570"|"1672212"|"35354137"
|"588571"|"1672212"|"35354230"
668|"588572"|"1672212"|"35354345"
668|"588573"|"1672212"|"35354486"
506|"588566"|"1672213"|"35353574"
506|"588567"|"1672213"|"35353715"
506|"588568"|"1672213"|"35353856"
506|"588569"|"1672213"|"35353997"
506|"588570"|"1672213"|"35354138"
|"588571"|"1672213"|"35354231"
506|"588572"|"1672213"|"35354346"
506|"588573"|"1672213"|"35354487"
227|"588566"|"1672214"|"35353607"
227|"588567"|"1672214"|"35353748"
227|"588568"|"1672214"|"35353889"
227|"588569"|"1672214"|"35354030"
227|"588570"|"1672214"|"35354171"
227|"588572"|"1672214"|"35354379"
227|"588573"|"1672214"|"35354520"
270|"588566"|"1672215"|"35353608"
270|"588567"|"1672215"|"35353749"
270|"588568"|"1672215"|"35353890"
270|"588569"|"1672215"|"35354031"
270|"588570"|"1672215"|"35354172"
270|"588572"|"1672215"|"35354380"
270|"588573"|"1672215"|"35354521"
372|"588566"|"1672216"|"35353609"
372|"588567"|"1672216"|"35353750"
372|"588568"|"1672216"|"35353891"
372|"588569"|"1672216"|"35354032"
372|"588570"|"1672216"|"35354173"
372|"588572"|"1672216"|"35354381"
372|"588573"|"1672216"|"35354522"
7|"588566"|"1672217"|"35353596"
7|"588567"|"1672217"|"35353737"
7|"588568"|"1672217"|"35353878"
7|"588569"|"1672217"|"35354019"
7|"588570"|"1672217"|"35354160"
7|"588572"|"1672217"|"35354368"
7|"588573"|"1672217"|"35354509"
128|"588566"|"1672218"|"35353597"
128|"588567"|"1672218"|"35353738"
128|"588568"|"1672218"|"35353879"
128|"588569"|"1672218"|"35354020"
128|"588570"|"1672218"|"35354161"
128|"588572"|"1672218"|"35354369"
128|"588573"|"1672218"|"35354510"
