IsLandslide,Sort_Date,X,Y,geometry,Max_Rainfall_30day,Avg_Rainfall_30day,MapMethod,County,GlobalID,SM_Rate_2,Col_Date,Project,Confidence,OBJECTID,Fatalities,Quad,SM_Rate_1,Slp_Config,SM_Type_2,SM_Mat_1,SM_Mat_2,SM_Type_1,SM_State,Mvmnt_Date,Process_ID
0,2018-04-21 03:28:18,291533.54709675256,197241.61442826336,POINT (-82.5058421879629 35.47743064878924),48.53,2.7764335,,,,,,,,,,,,,,,,,,,
0,2020-06-25 06:57:01,308369.5360690241,209386.80916998195,POINT (-82.3248950677229 35.59206386136995),13.917,2.5262334,,,,,,,,,,,,,,,,,,,
0,2019-01-06 08:02:48,297329.88817429787,211978.62079927843,POINT (-82.44764396369004 35.612018838350025),58.821,7.738066,,,,,,,,,,,,,,,,,,,
0,2021-06-16 16:19:34,261456.41342367703,215133.36817002585,POINT (-82.84467932007237 35.628561977766935),17.486,1.6320633,,,,,,,,,,,,,,,,,,,
0,2018-10-05 02:12:11,306336.1918490287,224924.59571084168,POINT (-82.35311216241158 35.73142220058926),155.53,11.062567,,,,,,,,,,,,,,,,,,,
0,2021-09-14 07:38:47,288588.28794894594,214534.9640293879,POINT (-82.54508252129763 35.632272423747764),85.540695,6.94045,,,,,,,,,,,,,,,,,,,
0,2017-08-12 02:33:36,301959.3348532913,224957.1974102205,POINT (-82.40148052795692 35.73037396973648),28.715,4.019,,,,,,,,,,,,,,,,,,,
0,2021-07-16 14:37:23,279022.6025019018,202472.24668915855,POINT (-82.64573661916688 35.520488415453336),20.9646,3.0148997,,,,,,,,,,,,,,,,,,,
0,2021-11-18 02:51:58,307792.5558648236,217915.2701434546,POINT (-82.33441952541845 35.668720435940706),19.6967,1.6865133,,,,,,,,,,,,,,,,,,,
0,2019-05-11 11:50:03,268867.7488400441,203736.0696190618,POINT (-82.75814993498537 35.52845995579409),58.268,5.276767,,,,,,,,,,,,,,,,,,,
0,2020-09-19 23:47:04,305999.4832345028,222255.18079503375,POINT (-82.35583484111041 35.70727233901777),44.64,8.632633,,,,,,,,,,,,,,,,,,,
0,2020-09-08 10:21:59,316910.65825590544,201169.86317122763,POINT (-82.22774055253501 35.520576948816455),41.306,5.6800995,,,,,,,,,,,,,,,,,,,
0,2020-11-03 19:34:57,273501.8831451801,216031.76617342135,POINT (-82.71215418409957 35.6407857390867),48.07,4.3598332,,,,,,,,,,,,,,,,,,,
0,2019-11-07 19:47:43,308601.532976085,222513.1558020294,POINT (-82.32719047919642 35.710385644216444),56.851,7.0926337,,,,,,,,,,,,,,,,,,,
0,2020-11-07 04:38:26,299059.3642533368,231153.7694129588,POINT (-82.43588934458208 35.78529365255834),34.56,3.2514334,,,,,,,,,,,,,,,,,,,
0,2021-09-26 13:01:53,280682.41714978556,212787.5872910945,POINT (-82.63160783295571 35.61395671326),26.676498,2.22012,,,,,,,,,,,,,,,,,,,
0,2021-09-23 11:47:56,287133.1323369441,198124.0309967203,POINT (-82.55465191212701 35.48396958148747),35.4687,2.5970767,,,,,,,,,,,,,,,,,,,
0,2020-10-05 12:30:18,273590.7640464894,222128.25716592875,POINT (-82.7136912361405 35.69572949161332),47.212,4.3852663,,,,,,,,,,,,,,,,,,,
0,2019-12-31 02:29:43,295267.3475991924,229594.2422237204,POINT (-82.47720661865539 35.77005560197527),44.387,4.8254333,,,,,,,,,,,,,,,,,,,
0,2021-03-02 12:09:00,308710.63925269997,216597.0589107924,POINT (-82.32379657154391 35.657122545359975),18.055899,4.4551663,,,,,,,,,,,,,,,,,,,
0,2021-11-25 02:21:59,288021.44871730893,206491.69951269543,POINT (-82.54816355652034 35.559634756194846),14.5508995,1.26252,,,,,,,,,,,,,,,,,,,
0,2017-12-07 23:05:54,284782.26479145756,215348.2647184162,POINT (-82.587402123772 35.63836645462929),17.934,1.5109333,,,,,,,,,,,,,,,,,,,
0,2017-12-16 18:07:04,318594.222085391,201644.94592678812,POINT (-82.20935679411991 35.525349088501834),22.712,1.2500999,,,,,,,,,,,,,,,,,,,
0,2019-12-18 17:39:54,280911.9441024406,197382.7150081389,POINT (-82.62287133189591 35.47526468222517),32.437,4.237267,,,,,,,,,,,,,,,,,,,
0,2018-11-14 19:26:47,293982.7955207145,204174.1533881043,POINT (-82.48154680280294 35.54065961989161),41.783,4.780633,,,,,,,,,,,,,,,,,,,
0,2021-02-04 07:06:38,280769.2097363242,218577.88903173985,POINT (-82.63298904526809 35.66614313784762),19.5236,1.8983634,,,,,,,,,,,,,,,,,,,
0,2020-11-07 08:40:32,295472.7389426399,197234.64646989873,POINT (-82.46245592181843 35.47861389167777),68.459,5.7104,,,,,,,,,,,,,,,,,,,
0,2021-05-31 05:22:37,292112.39535593806,224545.29351429225,POINT (-82.51010414000093 35.723574328042396),20.356699,3.206723,,,,,,,,,,,,,,,,,,,
0,2017-09-11 19:53:46,294380.8786765515,214724.81771393697,POINT (-82.48123888382386 35.63583010587767),16.248,2.6779666,,,,,,,,,,,,,,,,,,,
0,2020-05-30 23:11:50,291436.88744614896,232345.6938714155,POINT (-82.52062342053725 35.79362356427765),44.204,4.7919,,,,,,,,,,,,,,,,,,,
0,2017-04-15 23:17:03,286957.6154239172,197603.92400971384,POINT (-82.55637971892939 35.47922758913421),37.379,4.6131997,,,,,,,,,,,,,,,,,,,
0,2020-06-23 22:51:45,299163.6448964985,230882.13650727505,POINT (-82.43463254439813 35.78287929594873),13.97,2.5618005,,,,,,,,,,,,,,,,,,,
0,2018-09-12 06:29:34,272201.52026386245,216604.67000663045,POINT (-82.7267404206294 35.64550709525191),11.967,1.7314334,,,,,,,,,,,,,,,,,,,
0,2020-10-13 06:08:37,298241.5879155003,218895.35829298384,POINT (-82.44023174216888 35.67461253638643),40.079,6.006166,,,,,,,,,,,,,,,,,,,
0,2019-08-13 13:50:43,284900.8610596339,209591.15046414235,POINT (-82.58379899242053 35.58654491078039),36.146,4.0003667,,,,,,,,,,,,,,,,,,,
0,2018-10-22 00:55:17,309647.9648353904,197828.00596408025,POINT (-82.3065466589997 35.48831504534841),111.029,10.802699,,,,,,,,,,,,,,,,,,,
0,2020-08-31 04:32:25,315490.57468007924,204961.53017226025,POINT (-82.24475611252576 35.5543199014628),33.848,7.324533,,,,,,,,,,,,,,,,,,,
0,2017-01-09 10:25:06,300662.0013749176,204342.23896262108,POINT (-82.40799145852999 35.54426265345417),13.563,1.7069666,,,,,,,,,,,,,,,,,,,
0,2017-06-28 04:54:46,292048.68169977947,216058.79296700173,POINT (-82.50749422762603 35.64710703260148),18.611,2.3576999,,,,,,,,,,,,,,,,,,,
0,2017-10-17 14:11:10,259532.4738349472,220341.02108371916,POINT (-82.8681443847416 35.674793728865055),48.443,2.3916667,,,,,,,,,,,,,,,,,,,
0,2018-02-02 16:15:23,293749.5874157171,231972.27896635313,POINT (-82.49490822148672 35.79099635443366),23.244,1.9609333,,,,,,,,,,,,,,,,,,,
0,2017-04-06 09:57:19,269570.02133800293,203766.5488906611,POINT (-82.75042422897036 35.52897385183802),28.68,3.7830665,,,,,,,,,,,,,,,,,,,
0,2018-07-10 22:14:33,306916.126913019,223570.8149081925,POINT (-82.34620048992966 35.71940306945256),35.615,5.4173994,,,,,,,,,,,,,,,,,,,
0,2020-10-11 00:28:49,298951.161160911,197019.1416325704,POINT (-82.42406396579075 35.47775981687657),44.634,6.2023997,,,,,,,,,,,,,,,,,,,
0,2018-05-15 00:43:07,275409.0753543289,201811.4706178181,POINT (-82.68528104429838 35.51333370163504),50.452,4.497333,,,,,,,,,,,,,,,,,,,
0,2018-08-16 05:18:48,296328.2294862688,221770.2458078762,POINT (-82.46246295501315 35.69991075056471),60.844,7.969667,,,,,,,,,,,,,,,,,,,
0,2019-09-04 04:57:54,280545.9348669833,199840.56988130783,POINT (-82.62789157652908 35.49728499690183),53.533,2.9290001,,,,,,,,,,,,,,,,,,,
0,2018-07-29 04:00:48,295219.38354984793,215067.0674371044,POINT (-82.47211828973309 35.63917784398299),14.998,3.6420667,,,,,,,,,,,,,,,,,,,
0,2020-12-25 14:11:34,269397.99971077824,197955.0475902175,POINT (-82.7498996010553 35.47656694020235),33.131,3.2084665,,,,,,,,,,,,,,,,,,,
0,2018-03-10 20:11:21,289787.58904739184,194463.47782692607,POINT (-82.52398399004451 35.45184644466531),42.067,4.8258,,,,,,,,,,,,,,,,,,,
0,2020-05-09 08:28:30,277811.4681360164,217183.22009742455,POINT (-82.6650684650407 35.65260062621592),82.372,5.9778333,,,,,,,,,,,,,,,,,,,
0,2019-05-21 20:29:29,308368.4037893944,200337.67340606864,POINT (-82.32156678706043 35.51053998115484),32.485,2.6016002,,,,,,,,,,,,,,,,,,,
0,2017-01-24 16:09:21,282435.08782202,213662.83747648745,POINT (-82.61262516334946 35.622417173028644),31.78,2.7374663,,,,,,,,,,,,,,,,,,,
0,2020-04-02 17:44:00,304510.4334582392,200498.7403350632,POINT (-82.36413480079646 35.51082019257736),31.512,2.7845,,,,,,,,,,,,,,,,,,,
0,2019-02-19 11:33:31,295420.40203443926,198550.2906002751,POINT (-82.46353808853978 35.49044968290702),31.054,4.0656333,,,,,,,,,,,,,,,,,,,
0,2019-04-22 13:57:08,298834.26149902324,227895.0048986005,POINT (-82.43713004260795 35.75586827535117),79.993,6.2557664,,,,,,,,,,,,,,,,,,,
0,2021-07-09 08:35:45,292562.7154405225,198192.88804664204,POINT (-82.49487674299104 35.48632733356684),18.2141,2.8942266,,,,,,,,,,,,,,,,,,,
0,2019-07-28 22:38:32,313122.7704773906,203351.4324828592,POINT (-82.27027496323043 35.53911396308146),38.095,5.0739665,,,,,,,,,,,,,,,,,,,
0,2019-02-22 21:53:11,290972.6327091258,227279.42056608008,POINT (-82.5237671549896 35.747839203276286),17.8,3.4246995,,,,,,,,,,,,,,,,,,,
0,2019-12-19 15:45:00,265255.21024119854,220037.65818609815,POINT (-82.80484404334928 35.67405437936562),46.381,5.3694334,,,,,,,,,,,,,,,,,,,
0,2020-03-22 21:40:40,290373.91743072,195537.37163446145,POINT (-82.51794789456096 35.461708120044655),17.375,1.6733334,,,,,,,,,,,,,,,,,,,
0,2017-07-25 21:12:40,277695.69340203813,205885.4375565974,POINT (-82.66174485141244 35.55079419844558),11.729,1.9807334,,,,,,,,,,,,,,,,,,,
0,2017-01-07 09:13:15,306376.56817884743,223401.10487766512,POINT (-82.35209748358936 35.717710191763054),15.406,1.9497666,,,,,,,,,,,,,,,,,,,
0,2018-04-30 20:19:54,278753.0108915058,222677.21053725097,POINT (-82.65691189530617 35.70240117373224),37.122,2.8774996,,,,,,,,,,,,,,,,,,,
0,2019-09-19 09:45:20,263427.89783268864,219886.74639756215,POINT (-82.8249507500449 35.67206229266935),30.816,1.7256,,,,,,,,,,,,,,,,,,,
0,2019-09-27 11:29:47,274179.25363814173,211049.3281445721,POINT (-82.70262811355853 35.59613395547256),13.934,0.6704999,,,,,,,,,,,,,,,,,,,
0,2018-01-21 19:32:08,308937.20760639437,218054.09313207935,POINT (-82.32183403068271 35.67031689019004),52.005,2.9055333,,,,,,,,,,,,,,,,,,,
0,2017-03-13 04:32:07,274434.9566113146,218518.15047214457,POINT (-82.70288200356127 35.6634958963777),11.67,1.6031,,,,,,,,,,,,,,,,,,,
0,2020-12-04 06:00:05,291880.80318924977,227543.69388008068,POINT (-82.5138353524501 35.75050984055151),30.684,2.1421,,,,,,,,,,,,,,,,,,,
0,2020-06-21 14:26:25,286416.93256917445,225598.07203386995,POINT (-82.57343714326797 35.731226397530484),10.069,1.5044001,,,,,,,,,,,,,,,,,,,
0,2020-06-07 13:00:42,273003.47700598463,196668.81133637571,POINT (-82.70966575627833 35.46620153868207),37.715,5.0948668,,,,,,,,,,,,,,,,,,,
0,2019-06-09 01:36:12,295948.0478529803,216936.79822097416,POINT (-82.4647977057976 35.6562503768532),40.269,3.8260999,,,,,,,,,,,,,,,,,,,
0,2020-11-27 09:56:03,283051.24660056474,198177.61591558595,POINT (-82.5996298535482 35.483126697544115),83.882,4.704667,,,,,,,,,,,,,,,,,,,
0,2017-01-16 23:59:22,273599.2976474085,217177.42237615772,POINT (-82.7115521375083 35.651138067989216),11.128,1.3572333,,,,,,,,,,,,,,,,,,,
0,2020-03-03 08:40:57,288964.15693009633,210358.52904694265,POINT (-82.53929145848821 35.59477133893495),48.406,5.1087337,,,,,,,,,,,,,,,,,,,
0,2019-10-02 13:20:17,278613.54739302606,196183.82132391792,POINT (-82.6476965983793 35.46370630387775),6.062,0.7016,,,,,,,,,,,,,,,,,,,
0,2019-01-27 13:18:16,282281.4862967299,227342.67955766848,POINT (-82.61982545555422 35.74559098621483),41.868,4.6895337,,,,,,,,,,,,,,,,,,,
0,2020-04-04 21:49:40,313564.3553141538,203382.3915450209,POINT (-82.26541885172506 35.53952388736795),33.744,2.3802335,,,,,,,,,,,,,,,,,,,
0,2019-09-26 05:25:56,278367.3105559267,220554.28903998632,POINT (-82.66030642219181 35.683150728745524),8.434,0.4632667,,,,,,,,,,,,,,,,,,,
0,2021-01-19 01:27:21,302692.02995816607,225660.2125500327,POINT (-82.39365133483501 35.73693292153306),37.65,2.7422001,,,,,,,,,,,,,,,,,,,
0,2019-09-14 23:51:59,307054.01838618825,232841.94264514,POINT (-82.34813276329211 35.802962680059565),20.175,2.1525667,,,,,,,,,,,,,,,,,,,
0,2018-05-31 11:22:18,262496.2285342017,221720.7862060923,POINT (-82.83601743975892 35.68825753948084),26.823,5.6655335,,,,,,,,,,,,,,,,,,,
0,2020-04-18 07:43:38,292808.6231601033,198774.45702808583,POINT (-82.49239366197793 35.49164444796038),70.249,4.5693,,,,,,,,,,,,,,,,,,,
0,2021-05-28 10:00:31,290473.9539115434,199044.18010596352,POINT (-82.51821545835537 35.49333129760551),15.762799,2.05359,,,,,,,,,,,,,,,,,,,
0,2019-12-31 23:37:17,261727.7069977189,216223.92355406296,POINT (-82.84215222029617 35.6384793541199),43.39,4.8855333,,,,,,,,,,,,,,,,,,,
0,2017-01-19 18:05:17,302015.6485005634,198932.6172858232,POINT (-82.391032976674 35.49594610254217),14.174,1.6043334,,,,,,,,,,,,,,,,,,,
0,2018-05-13 21:56:10,290022.73389131064,219784.79443995457,POINT (-82.53131620925326 35.68002392734717),44.968,3.098733,,,,,,,,,,,,,,,,,,,
0,2020-09-24 16:54:00,304285.754999981,206534.47888450153,POINT (-82.36886809314838 35.56512679729911),46.147,5.295533,,,,,,,,,,,,,,,,,,,
0,2019-06-26 07:31:02,310667.7847360951,222966.00418063693,POINT (-82.3045340404903 35.71508715871241),82.688,10.187834,,,,,,,,,,,,,,,,,,,
0,2018-01-28 18:10:59,296394.66311237606,225175.82621798688,POINT (-82.463041841167 35.73060956837515),30.846,1.9278334,,,,,,,,,,,,,,,,,,,
0,2021-01-16 19:11:44,303115.78729244304,217941.5686082451,POINT (-82.38605918865314 35.667530689883854),36.11,2.9771833,,,,,,,,,,,,,,,,,,,
0,2018-05-07 13:26:17,299865.6873245554,225940.91738343835,POINT (-82.42498601149603 35.73858682737129),55.432,4.2749333,,,,,,,,,,,,,,,,,,,
0,2017-08-09 15:41:13,270656.18324837455,216106.6776143556,POINT (-82.74358592793048 35.640497475378),25.017,3.398233,,,,,,,,,,,,,,,,,,,
0,2018-03-25 16:10:53,294032.1108595751,232292.77715283167,POINT (-82.49190936323576 35.79397293861179),23.571,3.3216002,,,,,,,,,,,,,,,,,,,
0,2020-11-01 11:04:24,286607.1023607586,203293.07121034717,POINT (-82.5624894539312 35.53036414132661),78.625,5.2176,,,,,,,,,,,,,,,,,,,
0,2017-11-03 16:14:24,297904.6456346985,218171.543490611,POINT (-82.44367433300845 35.66798689642701),91.705,8.101534,,,,,,,,,,,,,,,,,,,
0,2017-10-26 12:58:22,272580.6472471593,195834.74316368692,POINT (-82.71397769547796 35.458545826817954),93.765,6.903967,,,,,,,,,,,,,,,,,,,
0,2018-11-08 06:43:10,289167.77032129787,202524.4719975044,POINT (-82.53396865398037 35.52426519374083),55.25,5.6606336,,,,,,,,,,,,,,,,,,,
0,2017-01-05 05:10:10,309444.1707362149,213755.5421062101,POINT (-82.31465193269875 35.63174500707482),17.43,2.149933,,,,,,,,,,,,,,,,,,,
0,2020-11-26 17:49:20,286284.33546866564,220016.6481059272,POINT (-82.57268191683036 35.680906997877536),42.227,2.9787002,,,,,,,,,,,,,,,,,,,
0,2017-08-16 12:58:30,293326.56738434336,224781.5486078195,POINT (-82.4967835457106 35.7260886668964),27.588,4.9194665,,,,,,,,,,,,,,,,,,,
0,2020-08-02 09:44:10,314266.2320031271,197505.98831619744,POINT (-82.2555574149522 35.48678959584505),35.625,6.418833,,,,,,,,,,,,,,,,,,,
0,2018-12-16 09:07:39,311381.95337452594,211198.81519977344,POINT (-82.29233257803823 35.609292915356164),33.268,4.5686,,,,,,,,,,,,,,,,,,,
0,2017-09-19 08:33:39,293560.58605861105,211247.54034492665,POINT (-82.4889414681907 35.604246159443164),48.378,3.1802332,,,,,,,,,,,,,,,,,,,
0,2021-06-25 03:57:34,286487.59922976734,194150.6513377406,POINT (-82.56019155792586 35.44796715582064),19.5866,3.63181,,,,,,,,,,,,,,,,,,,
0,2019-10-03 07:43:34,261191.65874466184,217760.7002666963,POINT (-82.84872450242142 35.652134046856936),5.752,0.53173333,,,,,,,,,,,,,,,,,,,
0,2020-07-31 08:54:10,297340.9741673002,196121.75135868168,POINT (-82.4414549062186 35.46917357573807),25.463,4.3894,,,,,,,,,,,,,,,,,,,
0,2017-10-07 06:04:02,279671.5449363191,208808.8701195438,POINT (-82.64114835872984 35.57778318389605),21.077,1.3570333,,,,,,,,,,,,,,,,,,,
0,2021-07-06 15:40:48,278835.4922352347,206124.149954107,POINT (-82.64927814575498 35.553322751645844),21.4117,3.3519332,,,,,,,,,,,,,,,,,,,
0,2017-10-03 08:51:17,269379.98793639714,203400.74319085348,POINT (-82.75236579744926 35.525614082055476),46.177,2.3679664,,,,,,,,,,,,,,,,,,,
0,2018-10-23 11:09:04,309240.3853018687,211388.26458618068,POINT (-82.31602774965556 35.61035724116971),99.149,7.4736667,,,,,,,,,,,,,,,,,,,
0,2018-06-23 09:57:48,303678.78127640666,220054.54328597855,POINT (-82.38063870542956 35.68673832188169),115.557,8.6616,,,,,,,,,,,,,,,,,,,
0,2018-09-07 06:48:03,298711.15985031443,200123.3062841391,POINT (-82.42788822231273 35.505649976297974),33.274,3.7010667,,,,,,,,,,,,,,,,,,,
0,2019-08-29 21:42:19,259849.0962064728,216757.5811208776,POINT (-82.86310924754704 35.64262900988816),45.879,3.9604998,,,,,,,,,,,,,,,,,,,
0,2017-05-15 01:48:12,319340.67219414935,203558.64882439616,POINT (-82.20181079906133 35.54280759811796),60.112,7.4964,,,,,,,,,,,,,,,,,,,
0,2020-11-12 23:19:43,292223.4092833479,220389.8633193597,POINT (-82.5072553446244 35.68617749388404),52.67,3.083433,,,,,,,,,,,,,,,,,,,
0,2020-09-05 07:24:17,286656.7981548552,209591.63027257985,POINT (-82.56443516493428 35.58711897793041),15.466,3.5723002,,,,,,,,,,,,,,,,,,,
0,2018-01-12 06:39:20,276110.3282834636,199947.80258327603,POINT (-82.67679426196388 35.49678022483251),18.761,1.3408333,,,,,,,,,,,,,,,,,,,
0,2020-04-12 15:59:22,276026.91465331946,212495.9821328013,POINT (-82.68284323783301 35.60978434024371),30.659,2.6034331,,,,,,,,,,,,,,,,,,,
0,2020-12-23 19:17:25,272012.3431848304,214646.86607362737,POINT (-82.72801628335637 35.62780821122154),27.166,2.7229002,,,,,,,,,,,,,,,,,,,
0,2018-10-03 16:17:23,275139.2110911675,208592.6706820655,POINT (-82.69103335387757 35.57432726853817),38.389,4.085833,,,,,,,,,,,,,,,,,,,
0,2020-04-01 17:19:16,269065.6868857902,220851.6300395312,POINT (-82.76312158581067 35.68269487139575),31.829,3.5452666,,,,,,,,,,,,,,,,,,,
0,2019-03-24 04:06:50,279410.5848929893,220677.1042497932,POINT (-82.64883795987721 35.68460311479986),18.178,3.6575334,,,,,,,,,,,,,,,,,,,
0,2017-05-27 11:25:02,282397.3670368399,209016.23997469255,POINT (-82.61117567517616 35.58054847945301),40.731,5.9852004,,,,,,,,,,,,,,,,,,,
0,2021-02-09 13:22:25,301565.45889227226,200752.12377914487,POINT (-82.39667840208804 35.51219910074822),20.994299,1.6010567,,,,,,,,,,,,,,,,,,,
0,2020-04-02 11:36:16,298658.68242322595,217936.97716048863,POINT (-82.43526062519648 35.66610928485531),27.528,3.3722336,,,,,,,,,,,,,,,,,,,
0,2021-06-09 20:57:04,282804.7421304438,218240.6656546828,POINT (-82.61038460230901 35.66377474785899),17.7719,2.0591733,,,,,,,,,,,,,,,,,,,
0,2021-02-17 23:02:54,297382.01103578776,232001.91005731377,POINT (-82.45475937956941 35.79240907560288),21.9513,3.7140398,,,,,,,,,,,,,,,,,,,
0,2021-04-16 10:41:07,291816.3937725756,222787.24619108604,POINT (-82.51268647215761 35.707643516692414),62.782997,5.5683894,,,,,,,,,,,,,,,,,,,
0,2021-05-03 09:55:17,287529.15129576286,203896.96889712889,POINT (-82.55256659916428 35.53610201880568),28.2617,1.5909,,,,,,,,,,,,,,,,,,,
0,2018-08-05 13:29:30,281791.5350340255,217815.06854623443,POINT (-82.62139695491263 35.659608473500064),40.672,6.936066,,,,,,,,,,,,,,,,,,,
0,2020-06-05 20:21:12,282980.26829679613,220279.6009599185,POINT (-82.60926576293868 35.68219854015086),35.316,3.7422,,,,,,,,,,,,,,,,,,,
0,2020-03-13 00:23:47,311069.82187873067,203833.0275674679,POINT (-82.29307940572141 35.54284107773455),17.74,2.7201333,,,,,,,,,,,,,,,,,,,
0,2019-12-03 22:14:19,261972.2471837521,222762.663769675,POINT (-82.84224785983349 35.6974590601073),47.184,4.1077337,,,,,,,,,,,,,,,,,,,
0,2021-02-12 14:23:58,261419.0959126719,214957.14110180337,POINT (-82.84501567613218 35.62696165942921),24.452799,2.5790334,,,,,,,,,,,,,,,,,,,
0,2020-05-12 07:40:20,295802.1891799971,215012.48948200297,POINT (-82.46566582473577 35.638869722246625),58.293,5.6028,,,,,,,,,,,,,,,,,,,
0,2019-06-25 13:53:09,283022.50606241456,223149.1319670389,POINT (-82.60995202938935 35.708060304302435),32.758,6.020867,,,,,,,,,,,,,,,,,,,
0,2018-10-09 13:01:11,293673.733583491,223336.38962043665,POINT (-82.49238650772011 35.71318077521546),33.736,3.4709334,,,,,,,,,,,,,,,,,,,
0,2017-12-20 14:37:31,295048.5496476993,203246.1578296096,POINT (-82.4694425738009 35.53263599739477),25.424,1.2277666,,,,,,,,,,,,,,,,,,,
0,2017-07-28 21:56:55,273460.43585882086,205332.0694321553,POINT (-82.70819916532943 35.5443927266305),11.998,1.8360999,,,,,,,,,,,,,,,,,,,
0,2017-07-13 04:16:07,286909.3111681818,221891.97146393883,POINT (-82.56652600934353 35.69800217808287),26.825,4.7876334,,,,,,,,,,,,,,,,,,,
0,2021-06-11 23:55:31,303883.54885748704,205566.27340268405,POINT (-82.3729397968428 35.55628132258141),20.694,2.1095734,,,,,,,,,,,,,,,,,,,
0,2017-11-16 15:00:31,290576.17151655944,228899.28535399152,POINT (-82.52878453500597 35.762303744660166),67.663,5.1063333,,,,,,,,,,,,,,,,,,,
0,2020-05-09 13:09:17,302959.42989746283,196270.01377840116,POINT (-82.37963716166448 35.47224891775921),74.327,6.446033,,,,,,,,,,,,,,,,,,,
0,2020-11-14 04:40:06,289690.9688597981,210509.0967478037,POINT (-82.53133455460721 35.59636095259852),65.541,4.2131333,,,,,,,,,,,,,,,,,,,
0,2017-10-04 08:42:14,280313.22366552264,203391.2490746385,POINT (-82.63188655440466 35.52919317652687),23.155,1.7124,,,,,,,,,,,,,,,,,,,
0,2021-06-09 00:14:55,292796.9760267923,194586.0300679489,POINT (-82.4908988817734 35.45390874472297),24.1502,1.9367133,,,,,,,,,,,,,,,,,,,
0,2018-10-15 01:32:08,302991.0469044087,218956.15979932336,POINT (-82.38781864619239 35.676632271415215),112.193,11.060367,,,,,,,,,,,,,,,,,,,
0,2020-11-14 13:24:24,306242.4195526956,226595.8659452457,POINT (-82.3547724260012 35.74644913638442),61.563,4.5386,,,,,,,,,,,,,,,,,,,
0,2021-09-14 15:14:58,292596.73478217615,201563.98998288155,POINT (-82.49581014177156 35.51670690991241),77.8573,10.555286,,,,,,,,,,,,,,,,,,,
0,2018-11-11 06:04:06,311296.45911671256,196948.54323633277,POINT (-82.28806674530666 35.480885263482016),26.338,4.279033,,,,,,,,,,,,,,,,,,,
0,2019-11-26 06:50:23,306873.3667825411,221471.19371665872,POINT (-82.34589080489542 35.700475611724606),56.851,5.634433,,,,,,,,,,,,,,,,,,,
0,2021-08-12 12:16:47,291621.4781574693,195133.2000272134,POINT (-82.50405381452713 35.458464760141055),33.439598,4.285273,,,,,,,,,,,,,,,,,,,
0,2017-02-01 03:22:10,287953.52879655367,211060.44927562456,POINT (-82.55071460331352 35.6007691172495),29.437,2.6981332,,,,,,,,,,,,,,,,,,,
0,2020-09-11 12:29:10,294751.14976582484,203876.8578712273,POINT (-82.47296342343625 35.53822397830194),17.194,4.2356668,,,,,,,,,,,,,,,,,,,
0,2017-04-21 15:37:05,269772.38437140733,203012.70001059305,POINT (-82.74788059071993 35.52225230678165),28.68,3.2870667,,,,,,,,,,,,,,,,,,,
0,2019-10-21 08:01:25,270456.18737176183,218888.83480595244,POINT (-82.7469520432747 35.66548940563493),30.735,2.2206666,,,,,,,,,,,,,,,,,,,
0,2021-08-23 06:49:29,290862.33389584965,230600.15528114745,POINT (-82.52628993012418 35.777716432615456),82.1355,6.246597,,,,,,,,,,,,,,,,,,,
0,2017-08-29 20:51:33,302636.9408337584,232103.56863652493,POINT (-82.39669691112162 35.79495901180752),36.274,2.9992998,,,,,,,,,,,,,,,,,,,
0,2019-09-02 19:50:57,303995.16885467665,215490.58536511924,POINT (-82.3754308752734 35.645720776339516),31.639,2.6795666,,,,,,,,,,,,,,,,,,,
0,2019-09-27 00:10:19,312674.5027572546,212436.65407875847,POINT (-82.27852442676313 35.620830066723556),22.158,1.1732999,,,,,,,,,,,,,,,,,,,
0,2020-12-09 21:41:35,289813.26119848224,203576.14951895553,POINT (-82.52726766575988 35.533946008721266),19.359,2.4339666,,,,,,,,,,,,,,,,,,,
0,2017-11-15 02:11:02,287401.62311392,206132.94910164116,POINT (-82.55485490267601 35.55620319804058),75.581,5.6425004,,,,,,,,,,,,,,,,,,,
0,2017-03-19 04:16:16,263647.03029759164,220340.75069469525,POINT (-82.82272497487453 35.6762275949966),27.614,2.8244333,,,,,,,,,,,,,,,,,,,
0,2021-02-14 21:48:15,269519.4519137236,211883.40219341996,POINT (-82.75436569423125 35.60206970562546),23.431599,2.77908,,,,,,,,,,,,,,,,,,,
0,2018-12-30 21:38:59,277007.6534033538,198953.8937791304,POINT (-82.66650556048232 35.48812619212673),67.78,8.029599,,,,,,,,,,,,,,,,,,,
