X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,geometry,Sort_Date,IsLandslide
312014.8080332393,214718.11042153713,,,,,,,,,,,,,,,,,,,,POINT (312014.8080332393 214718.11042153713),,0
300175.7477587329,229992.33444231344,,,,,,,,,,,,,,,,,,,,POINT (300175.7477587329 229992.33444231344),,0
274132.6102465806,209309.9875876233,,,,,,,,,,,,,,,,,,,,POINT (274132.6102465806 209309.9875876233),,0
287894.36374365474,202364.2414963602,,,,,,,,,,,,,,,,,,,,POINT (287894.36374365474 202364.2414963602),,0
309924.91019822314,224671.31595500023,,,,,,,,,,,,,,,,,,,,POINT (309924.91019822314 224671.31595500023),,0
292944.23445740616,207788.4155586159,,,,,,,,,,,,,,,,,,,,POINT (292944.23445740616 207788.4155586159),,0
290221.95105920447,195487.50090524252,,,,,,,,,,,,,,,,,,,,POINT (290221.95105920447 195487.50090524252),,0
286314.12697739754,227420.48939636676,,,,,,,,,,,,,,,,,,,,POINT (286314.12697739754 227420.48939636676),,0
259595.91549897497,217299.62295828556,,,,,,,,,,,,,,,,,,,,POINT (259595.91549897497 217299.62295828556),,0
287308.5707679151,203496.40727298308,,,,,,,,,,,,,,,,,,,,POINT (287308.5707679151 203496.40727298308),,0
284256.87658335123,215097.68190358407,,,,,,,,,,,,,,,,,,,,POINT (284256.87658335123 215097.68190358407),,0
270769.7651927022,193227.06562026584,,,,,,,,,,,,,,,,,,,,POINT (270769.7651927022 193227.06562026584),,0
304470.3637651723,198896.829666516,,,,,,,,,,,,,,,,,,,,POINT (304470.3637651723 198896.829666516),,0
296627.51561175747,219512.35070897496,,,,,,,,,,,,,,,,,,,,POINT (296627.51561175747 219512.35070897496),,0
299123.64000370336,229454.3431050934,,,,,,,,,,,,,,,,,,,,POINT (299123.64000370336 229454.3431050934),,0
273149.36228952237,207667.92920174677,,,,,,,,,,,,,,,,,,,,POINT (273149.36228952237 207667.92920174677),,0
268394.58817632415,201513.45192584826,,,,,,,,,,,,,,,,,,,,POINT (268394.58817632415 201513.45192584826),,0
303814.9113502756,215991.67850415575,,,,,,,,,,,,,,,,,,,,POINT (303814.9113502756 215991.67850415575),,0
292695.8827559508,225276.53100512622,,,,,,,,,,,,,,,,,,,,POINT (292695.8827559508 225276.53100512622),,0
280447.61520212475,202559.78795698224,,,,,,,,,,,,,,,,,,,,POINT (280447.61520212475 202559.78795698224),,0
297890.83605359,204122.95176186244,,,,,,,,,,,,,,,,,,,,POINT (297890.83605359 204122.95176186244),,0
302567.4916767175,214291.36068989095,,,,,,,,,,,,,,,,,,,,POINT (302567.4916767175 214291.36068989095),,0
260419.0524350743,219819.07052843377,,,,,,,,,,,,,,,,,,,,POINT (260419.0524350743 219819.07052843377),,0
286338.8924671991,220787.70034486594,,,,,,,,,,,,,,,,,,,,POINT (286338.8924671991 220787.70034486594),,0
281118.9728679492,206139.6412876327,,,,,,,,,,,,,,,,,,,,POINT (281118.9728679492 206139.6412876327),,0
274430.3342265924,223067.84031844637,,,,,,,,,,,,,,,,,,,,POINT (274430.3342265924 223067.84031844637),,0
293501.76363266027,194133.48369379176,,,,,,,,,,,,,,,,,,,,POINT (293501.76363266027 194133.48369379176),,0
277286.2135028819,207969.38373031624,,,,,,,,,,,,,,,,,,,,POINT (277286.2135028819 207969.38373031624),,0
293530.7175218664,208372.6564577353,,,,,,,,,,,,,,,,,,,,POINT (293530.7175218664 208372.6564577353),,0
310994.6807816474,207721.35371476173,,,,,,,,,,,,,,,,,,,,POINT (310994.6807816474 207721.35371476173),,0
265079.3759392973,216891.59221312546,,,,,,,,,,,,,,,,,,,,POINT (265079.3759392973 216891.59221312546),,0
280660.1483568313,226104.869148552,,,,,,,,,,,,,,,,,,,,POINT (280660.1483568313 226104.869148552),,0
295904.365402789,207523.2172539229,,,,,,,,,,,,,,,,,,,,POINT (295904.365402789 207523.2172539229),,0
285006.5828301099,196358.07688805973,,,,,,,,,,,,,,,,,,,,POINT (285006.5828301099 196358.07688805973),,0
285043.72747405904,198222.82582063242,,,,,,,,,,,,,,,,,,,,POINT (285043.72747405904 198222.82582063242),,0
294610.3628245119,226853.29451552022,,,,,,,,,,,,,,,,,,,,POINT (294610.3628245119 226853.29451552022),,0
304995.21510061785,211602.82161272372,,,,,,,,,,,,,,,,,,,,POINT (304995.21510061785 211602.82161272372),,0
268976.9865635206,193601.04951039093,,,,,,,,,,,,,,,,,,,,POINT (268976.9865635206 193601.04951039093),,0
312999.56119531137,197893.38862871003,,,,,,,,,,,,,,,,,,,,POINT (312999.56119531137 197893.38862871003),,0
294951.5020343773,204709.48454238693,,,,,,,,,,,,,,,,,,,,POINT (294951.5020343773 204709.48454238693),,0
313059.4559413651,197481.94774668533,,,,,,,,,,,,,,,,,,,,POINT (313059.4559413651 197481.94774668533),,0
311024.6104192697,223847.15290475084,,,,,,,,,,,,,,,,,,,,POINT (311024.6104192697 223847.15290475084),,0
292188.4331981142,219103.4803053673,,,,,,,,,,,,,,,,,,,,POINT (292188.4331981142 219103.4803053673),,0
289445.13043963205,196675.93731940584,,,,,,,,,,,,,,,,,,,,POINT (289445.13043963205 196675.93731940584),,0
309881.99778392556,223226.46906170069,,,,,,,,,,,,,,,,,,,,POINT (309881.99778392556 223226.46906170069),,0
265992.91351827764,197908.39892606594,,,,,,,,,,,,,,,,,,,,POINT (265992.91351827764 197908.39892606594),,0
292380.5792475665,229809.26045050364,,,,,,,,,,,,,,,,,,,,POINT (292380.5792475665 229809.26045050364),,0
310071.60828277544,210905.05945342133,,,,,,,,,,,,,,,,,,,,POINT (310071.60828277544 210905.05945342133),,0
302297.18105443637,200059.64903370047,,,,,,,,,,,,,,,,,,,,POINT (302297.18105443637 200059.64903370047),,0
269447.7377896399,212776.11396186787,,,,,,,,,,,,,,,,,,,,POINT (269447.7377896399 212776.11396186787),,0
276004.9731702638,200325.76420237316,,,,,,,,,,,,,,,,,,,,POINT (276004.9731702638 200325.76420237316),,0
292626.1803574884,219269.45397100245,,,,,,,,,,,,,,,,,,,,POINT (292626.1803574884 219269.45397100245),,0
305502.0984267687,208136.8628762082,,,,,,,,,,,,,,,,,,,,POINT (305502.0984267687 208136.8628762082),,0
295891.9196566675,218110.94555954312,,,,,,,,,,,,,,,,,,,,POINT (295891.9196566675 218110.94555954312),,0
302316.65627105825,204307.19468694608,,,,,,,,,,,,,,,,,,,,POINT (302316.65627105825 204307.19468694608),,0
296566.6700286345,204679.07617171467,,,,,,,,,,,,,,,,,,,,POINT (296566.6700286345 204679.07617171467),,0
299664.1511307223,233989.19395311913,,,,,,,,,,,,,,,,,,,,POINT (299664.1511307223 233989.19395311913),,0
277323.6651872837,223470.67184313817,,,,,,,,,,,,,,,,,,,,POINT (277323.6651872837 223470.67184313817),,0
280694.2264250069,211158.4059042503,,,,,,,,,,,,,,,,,,,,POINT (280694.2264250069 211158.4059042503),,0
306567.57460212853,200297.50065539044,,,,,,,,,,,,,,,,,,,,POINT (306567.57460212853 200297.50065539044),,0
301796.98863821855,222969.07926982746,,,,,,,,,,,,,,,,,,,,POINT (301796.98863821855 222969.07926982746),,0
269274.56757953943,210056.51720156812,,,,,,,,,,,,,,,,,,,,POINT (269274.56757953943 210056.51720156812),,0
260925.16197406047,214296.52335665797,,,,,,,,,,,,,,,,,,,,POINT (260925.16197406047 214296.52335665797),,0
269359.3849993473,196829.46022354398,,,,,,,,,,,,,,,,,,,,POINT (269359.3849993473 196829.46022354398),,0
267908.5153880177,198623.27875369214,,,,,,,,,,,,,,,,,,,,POINT (267908.5153880177 198623.27875369214),,0
274499.8136362695,205570.55919027934,,,,,,,,,,,,,,,,,,,,POINT (274499.8136362695 205570.55919027934),,0
298463.2187657352,225119.83335380728,,,,,,,,,,,,,,,,,,,,POINT (298463.2187657352 225119.83335380728),,0
280236.86925460555,208236.15322003912,,,,,,,,,,,,,,,,,,,,POINT (280236.86925460555 208236.15322003912),,0
284430.4334146532,200101.35915365643,,,,,,,,,,,,,,,,,,,,POINT (284430.4334146532 200101.35915365643),,0
267400.3094400747,210428.91915119064,,,,,,,,,,,,,,,,,,,,POINT (267400.3094400747 210428.91915119064),,0
303614.5632368465,233779.08283082835,,,,,,,,,,,,,,,,,,,,POINT (303614.5632368465 233779.08283082835),,0
292345.4429599116,229126.34506107826,,,,,,,,,,,,,,,,,,,,POINT (292345.4429599116 229126.34506107826),,0
268870.4619992819,195243.5324100807,,,,,,,,,,,,,,,,,,,,POINT (268870.4619992819 195243.5324100807),,0
303186.4657894686,207722.45760252705,,,,,,,,,,,,,,,,,,,,POINT (303186.4657894686 207722.45760252705),,0
302243.8391301473,197190.22466360056,,,,,,,,,,,,,,,,,,,,POINT (302243.8391301473 197190.22466360056),,0
284579.08381413826,198949.43256849775,,,,,,,,,,,,,,,,,,,,POINT (284579.08381413826 198949.43256849775),,0
306157.6270736998,198917.8511393791,,,,,,,,,,,,,,,,,,,,POINT (306157.6270736998 198917.8511393791),,0
297517.4256453653,220362.35141033272,,,,,,,,,,,,,,,,,,,,POINT (297517.4256453653 220362.35141033272),,0
270666.18493458413,215684.79670096043,,,,,,,,,,,,,,,,,,,,POINT (270666.18493458413 215684.79670096043),,0
270029.7675016416,192567.03791157086,,,,,,,,,,,,,,,,,,,,POINT (270029.7675016416 192567.03791157086),,0
289484.1915905319,207208.58374476922,,,,,,,,,,,,,,,,,,,,POINT (289484.1915905319 207208.58374476922),,0
287786.2987357876,199814.0522503174,,,,,,,,,,,,,,,,,,,,POINT (287786.2987357876 199814.0522503174),,0
270355.9807887423,208204.06630976283,,,,,,,,,,,,,,,,,,,,POINT (270355.9807887423 208204.06630976283),,0
284425.1048369537,201138.8159319614,,,,,,,,,,,,,,,,,,,,POINT (284425.1048369537 201138.8159319614),,0
314777.6148511278,199774.1083923568,,,,,,,,,,,,,,,,,,,,POINT (314777.6148511278 199774.1083923568),,0
293361.9433719152,202459.30116298067,,,,,,,,,,,,,,,,,,,,POINT (293361.9433719152 202459.30116298067),,0
268711.99080584646,198683.04615013718,,,,,,,,,,,,,,,,,,,,POINT (268711.99080584646 198683.04615013718),,0
285437.1482020046,222945.52762913116,,,,,,,,,,,,,,,,,,,,POINT (285437.1482020046 222945.52762913116),,0
270625.39062132704,213152.41689583837,,,,,,,,,,,,,,,,,,,,POINT (270625.39062132704 213152.41689583837),,0
316069.6559832852,198818.86586050031,,,,,,,,,,,,,,,,,,,,POINT (316069.6559832852 198818.86586050031),,0
291533.54709675256,197241.61442826336,,,,,,,,,,,,,,,,,,,,POINT (291533.54709675256 197241.61442826336),,0
308369.5360690241,209386.80916998195,,,,,,,,,,,,,,,,,,,,POINT (308369.5360690241 209386.80916998195),,0
297329.88817429787,211978.62079927843,,,,,,,,,,,,,,,,,,,,POINT (297329.88817429787 211978.62079927843),,0
261456.41342367703,215133.36817002585,,,,,,,,,,,,,,,,,,,,POINT (261456.41342367703 215133.36817002585),,0
306336.1918490287,224924.59571084168,,,,,,,,,,,,,,,,,,,,POINT (306336.1918490287 224924.59571084168),,0
288588.28794894594,214534.9640293879,,,,,,,,,,,,,,,,,,,,POINT (288588.28794894594 214534.9640293879),,0
301959.3348532913,224957.1974102205,,,,,,,,,,,,,,,,,,,,POINT (301959.3348532913 224957.1974102205),,0
279022.6025019018,202472.24668915858,,,,,,,,,,,,,,,,,,,,POINT (279022.6025019018 202472.24668915858),,0
307792.5558648236,217915.2701434546,,,,,,,,,,,,,,,,,,,,POINT (307792.5558648236 217915.2701434546),,0
268867.7488400441,203736.0696190618,,,,,,,,,,,,,,,,,,,,POINT (268867.7488400441 203736.0696190618),,0
305999.4832345028,222255.18079503375,,,,,,,,,,,,,,,,,,,,POINT (305999.4832345028 222255.18079503375),,0
316910.65825590544,201169.86317122765,,,,,,,,,,,,,,,,,,,,POINT (316910.65825590544 201169.86317122765),,0
273501.8831451801,216031.76617342135,,,,,,,,,,,,,,,,,,,,POINT (273501.8831451801 216031.76617342135),,0
308601.532976085,222513.1558020294,,,,,,,,,,,,,,,,,,,,POINT (308601.532976085 222513.1558020294),,0
299059.3642533368,231153.76941295882,,,,,,,,,,,,,,,,,,,,POINT (299059.3642533368 231153.76941295882),,0
280682.41714978556,212787.5872910945,,,,,,,,,,,,,,,,,,,,POINT (280682.41714978556 212787.5872910945),,0
287133.1323369441,198124.03099672034,,,,,,,,,,,,,,,,,,,,POINT (287133.1323369441 198124.03099672034),,0
273590.7640464894,222128.25716592875,,,,,,,,,,,,,,,,,,,,POINT (273590.7640464894 222128.25716592875),,0
295267.3475991924,229594.24222372042,,,,,,,,,,,,,,,,,,,,POINT (295267.3475991924 229594.24222372042),,0
308710.63925269997,216597.0589107924,,,,,,,,,,,,,,,,,,,,POINT (308710.63925269997 216597.0589107924),,0
288021.44871730893,206491.69951269543,,,,,,,,,,,,,,,,,,,,POINT (288021.44871730893 206491.69951269543),,0
284782.26479145756,215348.2647184162,,,,,,,,,,,,,,,,,,,,POINT (284782.26479145756 215348.2647184162),,0
318594.222085391,201644.94592678812,,,,,,,,,,,,,,,,,,,,POINT (318594.222085391 201644.94592678812),,0
280911.9441024406,197382.7150081389,,,,,,,,,,,,,,,,,,,,POINT (280911.9441024406 197382.7150081389),,0
293982.7955207145,204174.15338810434,,,,,,,,,,,,,,,,,,,,POINT (293982.7955207145 204174.15338810434),,0
280769.2097363242,218577.88903173985,,,,,,,,,,,,,,,,,,,,POINT (280769.2097363242 218577.88903173985),,0
295472.7389426399,197234.64646989873,,,,,,,,,,,,,,,,,,,,POINT (295472.7389426399 197234.64646989873),,0
292112.39535593806,224545.29351429222,,,,,,,,,,,,,,,,,,,,POINT (292112.39535593806 224545.29351429222),,0
294380.8786765515,214724.81771393694,,,,,,,,,,,,,,,,,,,,POINT (294380.8786765515 214724.81771393694),,0
291436.88744614896,232345.6938714155,,,,,,,,,,,,,,,,,,,,POINT (291436.88744614896 232345.6938714155),,0
286957.6154239172,197603.92400971384,,,,,,,,,,,,,,,,,,,,POINT (286957.6154239172 197603.92400971384),,0
299163.6448964985,230882.13650727502,,,,,,,,,,,,,,,,,,,,POINT (299163.6448964985 230882.13650727502),,0
272201.52026386245,216604.67000663045,,,,,,,,,,,,,,,,,,,,POINT (272201.52026386245 216604.67000663045),,0
298241.5879155003,218895.35829298384,,,,,,,,,,,,,,,,,,,,POINT (298241.5879155003 218895.35829298384),,0
284900.8610596339,209591.15046414235,,,,,,,,,,,,,,,,,,,,POINT (284900.8610596339 209591.15046414235),,0
309647.9648353904,197828.00596408025,,,,,,,,,,,,,,,,,,,,POINT (309647.9648353904 197828.00596408025),,0
315490.57468007924,204961.53017226022,,,,,,,,,,,,,,,,,,,,POINT (315490.57468007924 204961.53017226022),,0
300662.0013749176,204342.23896262108,,,,,,,,,,,,,,,,,,,,POINT (300662.0013749176 204342.23896262108),,0
292048.68169977947,216058.79296700173,,,,,,,,,,,,,,,,,,,,POINT (292048.68169977947 216058.79296700173),,0
259532.47383494722,220341.02108371916,,,,,,,,,,,,,,,,,,,,POINT (259532.47383494722 220341.02108371916),,0
293749.5874157171,231972.27896635313,,,,,,,,,,,,,,,,,,,,POINT (293749.5874157171 231972.27896635313),,0
269570.02133800293,203766.5488906611,,,,,,,,,,,,,,,,,,,,POINT (269570.02133800293 203766.5488906611),,0
306916.126913019,223570.8149081925,,,,,,,,,,,,,,,,,,,,POINT (306916.126913019 223570.8149081925),,0
298951.161160911,197019.14163257042,,,,,,,,,,,,,,,,,,,,POINT (298951.161160911 197019.14163257042),,0
275409.0753543289,201811.4706178181,,,,,,,,,,,,,,,,,,,,POINT (275409.0753543289 201811.4706178181),,0
296328.2294862688,221770.2458078762,,,,,,,,,,,,,,,,,,,,POINT (296328.2294862688 221770.2458078762),,0
280545.9348669833,199840.56988130786,,,,,,,,,,,,,,,,,,,,POINT (280545.9348669833 199840.56988130786),,0
295219.38354984793,215067.06743710442,,,,,,,,,,,,,,,,,,,,POINT (295219.38354984793 215067.06743710442),,0
269397.99971077824,197955.0475902175,,,,,,,,,,,,,,,,,,,,POINT (269397.99971077824 197955.0475902175),,0
289787.58904739184,194463.47782692607,,,,,,,,,,,,,,,,,,,,POINT (289787.58904739184 194463.47782692607),,0
277811.4681360164,217183.22009742458,,,,,,,,,,,,,,,,,,,,POINT (277811.4681360164 217183.22009742458),,0
308368.4037893944,200337.67340606864,,,,,,,,,,,,,,,,,,,,POINT (308368.4037893944 200337.67340606864),,0
282435.08782202,213662.83747648745,,,,,,,,,,,,,,,,,,,,POINT (282435.08782202 213662.83747648745),,0
304510.4334582392,200498.7403350632,,,,,,,,,,,,,,,,,,,,POINT (304510.4334582392 200498.7403350632),,0
295420.40203443926,198550.2906002751,,,,,,,,,,,,,,,,,,,,POINT (295420.40203443926 198550.2906002751),,0
298834.26149902324,227895.0048986005,,,,,,,,,,,,,,,,,,,,POINT (298834.26149902324 227895.0048986005),,0
292562.7154405225,198192.88804664204,,,,,,,,,,,,,,,,,,,,POINT (292562.7154405225 198192.88804664204),,0
313122.7704773906,203351.43248285918,,,,,,,,,,,,,,,,,,,,POINT (313122.7704773906 203351.43248285918),,0
290972.6327091258,227279.42056608008,,,,,,,,,,,,,,,,,,,,POINT (290972.6327091258 227279.42056608008),,0
265255.21024119854,220037.65818609818,,,,,,,,,,,,,,,,,,,,POINT (265255.21024119854 220037.65818609818),,0
290373.91743072,195537.37163446145,,,,,,,,,,,,,,,,,,,,POINT (290373.91743072 195537.37163446145),,0
277695.69340203813,205885.4375565974,,,,,,,,,,,,,,,,,,,,POINT (277695.69340203813 205885.4375565974),,0
306376.56817884743,223401.10487766512,,,,,,,,,,,,,,,,,,,,POINT (306376.56817884743 223401.10487766512),,0
278753.0108915058,222677.21053725097,,,,,,,,,,,,,,,,,,,,POINT (278753.0108915058 222677.21053725097),,0
263427.89783268864,219886.74639756218,,,,,,,,,,,,,,,,,,,,POINT (263427.89783268864 219886.74639756218),,0
274179.25363814173,211049.32814457206,,,,,,,,,,,,,,,,,,,,POINT (274179.25363814173 211049.32814457206),,0
308937.20760639437,218054.09313207935,,,,,,,,,,,,,,,,,,,,POINT (308937.20760639437 218054.09313207935),,0
274434.9566113146,218518.15047214454,,,,,,,,,,,,,,,,,,,,POINT (274434.9566113146 218518.15047214454),,0
291880.80318924977,227543.69388008068,,,,,,,,,,,,,,,,,,,,POINT (291880.80318924977 227543.69388008068),,0
286416.93256917445,225598.07203386995,,,,,,,,,,,,,,,,,,,,POINT (286416.93256917445 225598.07203386995),,0
273003.47700598463,196668.81133637571,,,,,,,,,,,,,,,,,,,,POINT (273003.47700598463 196668.81133637571),,0
295948.0478529803,216936.79822097416,,,,,,,,,,,,,,,,,,,,POINT (295948.0478529803 216936.79822097416),,0
283051.24660056474,198177.61591558595,,,,,,,,,,,,,,,,,,,,POINT (283051.24660056474 198177.61591558595),,0
273599.2976474085,217177.42237615772,,,,,,,,,,,,,,,,,,,,POINT (273599.2976474085 217177.42237615772),,0
288964.15693009633,210358.52904694265,,,,,,,,,,,,,,,,,,,,POINT (288964.15693009633 210358.52904694265),,0
278613.54739302606,196183.82132391792,,,,,,,,,,,,,,,,,,,,POINT (278613.54739302606 196183.82132391792),,0
282281.4862967299,227342.67955766848,,,,,,,,,,,,,,,,,,,,POINT (282281.4862967299 227342.67955766848),,0
313564.3553141538,203382.3915450209,,,,,,,,,,,,,,,,,,,,POINT (313564.3553141538 203382.3915450209),,0
278367.3105559267,220554.28903998632,,,,,,,,,,,,,,,,,,,,POINT (278367.3105559267 220554.28903998632),,0
302692.02995816607,225660.2125500327,,,,,,,,,,,,,,,,,,,,POINT (302692.02995816607 225660.2125500327),,0
307054.01838618825,232841.94264514002,,,,,,,,,,,,,,,,,,,,POINT (307054.01838618825 232841.94264514002),,0
262496.2285342017,221720.78620609234,,,,,,,,,,,,,,,,,,,,POINT (262496.2285342017 221720.78620609234),,0
292808.6231601033,198774.45702808583,,,,,,,,,,,,,,,,,,,,POINT (292808.6231601033 198774.45702808583),,0
290473.9539115434,199044.18010596352,,,,,,,,,,,,,,,,,,,,POINT (290473.9539115434 199044.18010596352),,0
261727.7069977189,216223.92355406296,,,,,,,,,,,,,,,,,,,,POINT (261727.7069977189 216223.92355406296),,0
302015.6485005634,198932.6172858232,,,,,,,,,,,,,,,,,,,,POINT (302015.6485005634 198932.6172858232),,0
290022.73389131064,219784.79443995454,,,,,,,,,,,,,,,,,,,,POINT (290022.73389131064 219784.79443995454),,0
304285.754999981,206534.47888450153,,,,,,,,,,,,,,,,,,,,POINT (304285.754999981 206534.47888450153),,0
310667.7847360951,222966.00418063693,,,,,,,,,,,,,,,,,,,,POINT (310667.7847360951 222966.00418063693),,0
296394.66311237606,225175.82621798688,,,,,,,,,,,,,,,,,,,,POINT (296394.66311237606 225175.82621798688),,0
303115.78729244304,217941.56860824514,,,,,,,,,,,,,,,,,,,,POINT (303115.78729244304 217941.56860824514),,0
299865.6873245554,225940.91738343835,,,,,,,,,,,,,,,,,,,,POINT (299865.6873245554 225940.91738343835),,0
270656.18324837455,216106.67761435558,,,,,,,,,,,,,,,,,,,,POINT (270656.18324837455 216106.67761435558),,0
294032.1108595751,232292.77715283167,,,,,,,,,,,,,,,,,,,,POINT (294032.1108595751 232292.77715283167),,0
286607.1023607586,203293.07121034715,,,,,,,,,,,,,,,,,,,,POINT (286607.1023607586 203293.07121034715),,0
297904.6456346985,218171.543490611,,,,,,,,,,,,,,,,,,,,POINT (297904.6456346985 218171.543490611),,0
272580.6472471593,195834.74316368692,,,,,,,,,,,,,,,,,,,,POINT (272580.6472471593 195834.74316368692),,0
289167.77032129787,202524.47199750438,,,,,,,,,,,,,,,,,,,,POINT (289167.77032129787 202524.47199750438),,0
309444.1707362149,213755.5421062101,,,,,,,,,,,,,,,,,,,,POINT (309444.1707362149 213755.5421062101),,0
286284.33546866564,220016.64810592722,,,,,,,,,,,,,,,,,,,,POINT (286284.33546866564 220016.64810592722),,0
293326.56738434336,224781.5486078195,,,,,,,,,,,,,,,,,,,,POINT (293326.56738434336 224781.5486078195),,0
314266.2320031271,197505.98831619744,,,,,,,,,,,,,,,,,,,,POINT (314266.2320031271 197505.98831619744),,0
311381.95337452594,211198.81519977344,,,,,,,,,,,,,,,,,,,,POINT (311381.95337452594 211198.81519977344),,0
293560.58605861105,211247.54034492662,,,,,,,,,,,,,,,,,,,,POINT (293560.58605861105 211247.54034492662),,0
286487.59922976734,194150.6513377406,,,,,,,,,,,,,,,,,,,,POINT (286487.59922976734 194150.6513377406),,0
261191.65874466184,217760.70026669634,,,,,,,,,,,,,,,,,,,,POINT (261191.65874466184 217760.70026669634),,0
297340.9741673002,196121.75135868168,,,,,,,,,,,,,,,,,,,,POINT (297340.9741673002 196121.75135868168),,0
279671.5449363191,208808.8701195438,,,,,,,,,,,,,,,,,,,,POINT (279671.5449363191 208808.8701195438),,0
278835.4922352347,206124.149954107,,,,,,,,,,,,,,,,,,,,POINT (278835.4922352347 206124.149954107),,0
269379.98793639714,203400.74319085348,,,,,,,,,,,,,,,,,,,,POINT (269379.98793639714 203400.74319085348),,0
309240.3853018687,211388.26458618068,,,,,,,,,,,,,,,,,,,,POINT (309240.3853018687 211388.26458618068),,0
303678.78127640666,220054.54328597855,,,,,,,,,,,,,,,,,,,,POINT (303678.78127640666 220054.54328597855),,0
298711.15985031443,200123.30628413914,,,,,,,,,,,,,,,,,,,,POINT (298711.15985031443 200123.30628413914),,0
259849.0962064728,216757.5811208776,,,,,,,,,,,,,,,,,,,,POINT (259849.0962064728 216757.5811208776),,0
319340.67219414935,203558.64882439616,,,,,,,,,,,,,,,,,,,,POINT (319340.67219414935 203558.64882439616),,0
292223.4092833479,220389.8633193597,,,,,,,,,,,,,,,,,,,,POINT (292223.4092833479 220389.8633193597),,0
286656.7981548552,209591.63027257985,,,,,,,,,,,,,,,,,,,,POINT (286656.7981548552 209591.63027257985),,0
276110.3282834636,199947.80258327603,,,,,,,,,,,,,,,,,,,,POINT (276110.3282834636 199947.80258327603),,0
276026.91465331946,212495.98213280126,,,,,,,,,,,,,,,,,,,,POINT (276026.91465331946 212495.98213280126),,0
272012.3431848304,214646.86607362735,,,,,,,,,,,,,,,,,,,,POINT (272012.3431848304 214646.86607362735),,0
275139.2110911675,208592.6706820655,,,,,,,,,,,,,,,,,,,,POINT (275139.2110911675 208592.6706820655),,0
269065.6868857902,220851.63003953118,,,,,,,,,,,,,,,,,,,,POINT (269065.6868857902 220851.63003953118),,0
279410.5848929893,220677.1042497932,,,,,,,,,,,,,,,,,,,,POINT (279410.5848929893 220677.1042497932),,0
282397.3670368399,209016.23997469258,,,,,,,,,,,,,,,,,,,,POINT (282397.3670368399 209016.23997469258),,0
301565.45889227226,200752.12377914487,,,,,,,,,,,,,,,,,,,,POINT (301565.45889227226 200752.12377914487),,0
298658.68242322595,217936.97716048863,,,,,,,,,,,,,,,,,,,,POINT (298658.68242322595 217936.97716048863),,0
282804.7421304438,218240.66565468282,,,,,,,,,,,,,,,,,,,,POINT (282804.7421304438 218240.66565468282),,0
297382.01103578776,232001.91005731374,,,,,,,,,,,,,,,,,,,,POINT (297382.01103578776 232001.91005731374),,0
291816.3937725756,222787.24619108604,,,,,,,,,,,,,,,,,,,,POINT (291816.3937725756 222787.24619108604),,0
287529.15129576286,203896.96889712886,,,,,,,,,,,,,,,,,,,,POINT (287529.15129576286 203896.96889712886),,0
281791.5350340255,217815.06854623443,,,,,,,,,,,,,,,,,,,,POINT (281791.5350340255 217815.06854623443),,0
282980.26829679613,220279.60095991846,,,,,,,,,,,,,,,,,,,,POINT (282980.26829679613 220279.60095991846),,0
311069.82187873067,203833.0275674679,,,,,,,,,,,,,,,,,,,,POINT (311069.82187873067 203833.0275674679),,0
261972.2471837521,222762.663769675,,,,,,,,,,,,,,,,,,,,POINT (261972.2471837521 222762.663769675),,0
261419.0959126719,214957.14110180337,,,,,,,,,,,,,,,,,,,,POINT (261419.0959126719 214957.14110180337),,0
295802.1891799971,215012.48948200294,,,,,,,,,,,,,,,,,,,,POINT (295802.1891799971 215012.48948200294),,0
283022.50606241456,223149.1319670389,,,,,,,,,,,,,,,,,,,,POINT (283022.50606241456 223149.1319670389),,0
293673.733583491,223336.38962043662,,,,,,,,,,,,,,,,,,,,POINT (293673.733583491 223336.38962043662),,0
295048.5496476993,203246.1578296096,,,,,,,,,,,,,,,,,,,,POINT (295048.5496476993 203246.1578296096),,0
273460.43585882086,205332.0694321553,,,,,,,,,,,,,,,,,,,,POINT (273460.43585882086 205332.0694321553),,0
286909.3111681818,221891.97146393885,,,,,,,,,,,,,,,,,,,,POINT (286909.3111681818 221891.97146393885),,0
303883.54885748704,205566.27340268405,,,,,,,,,,,,,,,,,,,,POINT (303883.54885748704 205566.27340268405),,0
290576.17151655944,228899.28535399152,,,,,,,,,,,,,,,,,,,,POINT (290576.17151655944 228899.28535399152),,0
302959.42989746283,196270.01377840116,,,,,,,,,,,,,,,,,,,,POINT (302959.42989746283 196270.01377840116),,0
289690.9688597981,210509.09674780373,,,,,,,,,,,,,,,,,,,,POINT (289690.9688597981 210509.09674780373),,0
280313.22366552264,203391.2490746385,,,,,,,,,,,,,,,,,,,,POINT (280313.22366552264 203391.2490746385),,0
292796.9760267923,194586.03006794886,,,,,,,,,,,,,,,,,,,,POINT (292796.9760267923 194586.03006794886),,0
302991.0469044087,218956.15979932336,,,,,,,,,,,,,,,,,,,,POINT (302991.0469044087 218956.15979932336),,0
306242.4195526956,226595.8659452457,,,,,,,,,,,,,,,,,,,,POINT (306242.4195526956 226595.8659452457),,0
