Max_Rainfall_30day,Avg_Rainfall_30day,Soil_Depth_cm,Elevation_m,Slope_deg,SHAP_Max_Rainfall_30day,SHAP_Avg_Rainfall_30day,SHAP_Soil_Depth_cm,SHAP_Elevation_m,SHAP_Slope_deg,IsLandslide
27.244,2.4905665,200.0,599.5955200195312,26.42225643911853,0.03930333364289254,0.10322833198239095,-0.018246665986953303,0.2806366579502355,0.05597833236039151,1
15.137,2.4969332,74.0,797.7042846679688,28.804639833106535,0.16411832888959907,0.16921833199914546,0.11872666204406414,0.040093333627446555,0.07874333197076339,1
40.116,4.889633,69.0,701.8995361328125,8.878003712115325,0.09425999939267057,0.0050183335616020485,0.16465166238544043,0.05334333340928424,0.04362666607776191,1
46.208,4.0689335,76.0,642.9898681640625,16.739746398025268,0.03721000025456306,0.06910166647168808,0.122584996385267,0.18061833063722588,0.021384999902220442,1
46.208,4.0689335,200.0,664.0009155273438,4.397685532034581,0.09026999906403944,0.08938666544738226,-0.011904999517719261,0.20314499781699852,0.09000333217612934,1
86.455,5.793433,200.0,752.6060791015625,20.066764188448108,0.1724133302847622,0.013746665923390538,0.004671666684444063,0.12987166549835819,0.060196665710536765,1
8.144,1.1553333,0.0,628.6763305664062,12.21674228651174,0.061708330232650044,0.1807749985897681,0.21881665873748715,0.07223333251837176,-0.012633333137491718,1
7.988,1.1794333,76.0,638.4640502929688,14.585697170820856,0.08109166346490383,0.18766666541516316,0.13249999644351193,0.1000499988545198,-0.010408332463703119,1
8.144,1.1553333,76.0,647.3713989257812,1.876816021329032,0.09552999726554845,0.1775799979979638,0.10167166275437921,0.07966333282878622,0.07645499838865362,1
27.816,1.8671,76.0,1015.6033935546876,26.465120526135166,0.05673666646471247,0.20766999689338264,0.16659499500819946,0.06892833146266639,0.05096999972302001,1
27.816,1.8671,76.0,923.3803100585938,29.86569773534977,0.059753333263797684,0.18740333072608337,0.19171166147338226,0.026511666573351248,0.045519998869858684,1
27.816,1.8671,76.0,970.4189453125,24.43788343065662,0.060539999443572017,0.2190566635131836,0.19154832768428606,0.045048332508886235,0.024706666808924638,1
10.937,1.7727666,76.0,647.1239624023438,7.096462784562859,0.007366665570880286,0.15164999878325033,0.16894166242855135,0.07012499874341302,0.03281666651775595,1
10.937,1.7727666,76.0,644.5247802734375,21.031767858650852,0.003993332189274952,0.1383016655233223,0.1662349959136918,0.1081933311210014,-0.01582333287107758,1
25.34,3.8108666,74.0,842.1253662109375,10.860208749565473,0.02877166689664591,0.13933833204268012,0.27139665908529426,0.02953833302250132,-0.00814499997184612,1
