X,Y,slope,rainfall,IsLandslide
294797.56052452966,220573.30481813883,84.8325985435229,92.75688675734355,0
310574.67172608804,210463.8702298141,9.64062311956817,109.11694762468598,0
288045.08568128274,210144.18143965933,88.38292287052789,84.83456215923864,0
290512.2691532091,194618.053873326,40.89759507979258,105.59338445375568,0
302050.56388249237,231922.6609033046,82.95721412201314,98.92844538393045,0
290558.7341272295,206561.65688417037,89.22607080863789,84.59992780047511,0
268199.47533240344,211480.711869276,83.96351339575341,92.31988971936333,0
291267.46120169695,210114.3332961237,84.73554672843538,84.379251614656,0
298950.1042431191,209620.1616740368,86.52652310977693,93.81531791301715,0
293984.6750557865,203860.94524235063,81.65932366373978,96.38546931713279,0
285209.87534515414,197067.2869962799,89.21809547120208,111.31073169117846,0
306640.196262633,210511.0628572557,77.89352972317117,104.42634990074347,0
290033.17844419624,221246.570815206,88.86043873373129,80.51513200405135,0
301084.7334557874,217511.63608657024,27.525250054530446,112.09966487881421,0
282944.4223707145,204427.32622066903,74.34409601604342,99.48192863803449,0
288655.0118522823,215097.2143609236,86.50304848417048,80.74997773626981,0
269139.126812394,206732.5522874467,87.54459477552491,96.93999497582581,0
276515.22277240717,215584.47745929065,70.28101565154728,80.06117626890065,0
267996.9520928777,220034.40567147845,56.102463667510506,88.46202231013477,0
274516.32504268107,224435.02434574705,87.18233825118513,84.35290717560778,0
280258.58442808315,206067.319716338,88.9738977680285,97.05096251141683,0
282933.98317124456,197044.7690711927,64.92070109582843,116.74428953544803,0
302425.5409409697,225764.77303238877,40.20874814346286,101.49349950260068,0
273085.83883085614,217262.8229415201,70.73875276269932,82.89136273839728,0
271496.12716286944,200758.1600872267,82.6254968651915,95.7127819294301,0
284724.3584795076,193643.53159796615,69.34985142450996,117.78444785053742,0
261736.98416493784,214891.13597256684,45.66132578306161,100.30561379286215,0
